x,y,z,cluster,original_path
-3.2628164,-5.430277,-0.43957698,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200498_HD_rank3_std10.jpg
-6.042561,-6.9579186,16.669748,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200498_HD_rank4_std10.jpg
-9.84408,-9.98199,15.687158,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200499_HD_rank0_std6.jpg
-7.8481936,-8.991547,15.854223,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200499_HD_rank1_std7.jpg
-7.3427954,-8.236225,16.076614,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200499_HD_rank2_std9.jpg
-6.974309,-9.931052,16.887115,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200499_HD_rank3_std9.jpg
-8.156367,-8.934486,11.950069,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉云纹扁方勒_新00200499_HD_rank4_std9.jpg
-12.67218,-16.801762,-4.120839,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽面纹饰片_新00200517_HD_rank0_std9.jpg
-13.024078,-16.114866,-3.6153684,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽面纹饰片_新00200517_HD_rank1_std10.jpg
-7.973916,-9.454405,16.052183,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽面纹饰片_新00200517_HD_rank2_std11.jpg
-14.106975,11.961146,4.681961,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽面纹饰片_新00200517_HD_rank3_std11.jpg
-6.5550117,-7.4346304,16.679428,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽面纹饰片_新00200517_HD_rank4_std20.jpg
-2.9821208,-13.106556,-20.49577,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽首纹剑饰_新00200516_HD_rank0_std14.jpg
-2.7718801,-12.278296,-20.810915,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽首纹剑饰_新00200516_HD_rank1_std15.jpg
-2.990253,-13.103181,-20.653063,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽首纹剑饰_新00200516_HD_rank2_std15.jpg
-2.8927982,-12.853593,-20.574125,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽首纹剑饰_新00200516_HD_rank3_std15.jpg
-2.8778589,-12.755432,-20.657621,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉兽首纹剑饰_新00200516_HD_rank4_std16.jpg
5.7211285,-14.545314,15.201453,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹佩_新00131775_HD_rank0_std6.jpg
5.782743,-14.311004,14.580134,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹佩_新00131775_HD_rank1_std8.jpg
5.646561,-14.554499,15.308275,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹佩_新00131775_HD_rank2_std8.jpg
5.803428,-14.256709,14.501145,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹佩_新00131775_HD_rank3_std9.jpg
5.7661533,-14.48998,14.980565,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹佩_新00131775_HD_rank4_std9.jpg
11.828656,-11.758747,9.583226,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹饰_故00221761_HD_rank0_std7.jpg
12.130561,-13.279968,9.571193,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹饰_故00221761_HD_rank1_std9.jpg
11.745391,-12.119283,9.702462,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹饰_故00221761_HD_rank2_std9.jpg
12.544602,-14.221565,9.487051,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹饰_故00221761_HD_rank3_std10.jpg
11.804117,-12.092498,9.657138,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉浮雕龙纹饰_故00221761_HD_rank4_std11.jpg
-10.457458,-7.9857078,13.711503,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹扁勒_新00200497_HD_rank0_std6.jpg
-10.397376,-7.0218368,13.726972,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹扁勒_新00200497_HD_rank1_std9.jpg
-10.422736,-8.026872,13.672351,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹扁勒_新00200497_HD_rank2_std9.jpg
-10.676622,-9.35423,13.08231,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹扁勒_新00200497_HD_rank3_std9.jpg
-12.149223,-8.3342705,-8.692912,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹扁勒_新00200497_HD_rank4_std10.jpg
-10.05585,-10.929326,12.507554,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200502_HD_rank0_std5.jpg
-9.662674,-11.294628,12.426779,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200502_HD_rank1_std5.jpg
-9.7755165,-11.299491,12.413616,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200502_HD_rank2_std6.jpg
-11.182381,-11.672918,11.609646,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200502_HD_rank3_std6.jpg
-10.659743,-11.92409,11.853727,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200502_HD_rank4_std6.jpg
-8.936024,-17.46418,13.110537,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200503_HD_rank0_std6.jpg
-10.734303,-13.218305,11.927185,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200503_HD_rank1_std6.jpg
-8.74789,-16.865139,13.045968,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200503_HD_rank2_std7.jpg
-8.850766,-12.17234,10.719696,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200503_HD_rank3_std7.jpg
-10.675935,-13.482678,11.786534,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹璜_新00200503_HD_rank4_std8.jpg
3.5554817,17.281582,-19.265448,1,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹镯_新00200486_HD_rank0_std14.jpg
7.4872456,10.056611,-22.97945,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹镯_新00200486_HD_rank1_std14.jpg
7.483725,10.059228,-22.97687,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹镯_新00200486_HD_rank2_std14.jpg
-13.910712,-4.8249736,16.92719,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹镯_新00200486_HD_rank3_std15.jpg
3.5889192,16.656282,-19.227383,1,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\玉虺纹镯_新00200486_HD_rank4_std16.jpg
4.64458,-25.237543,4.2605143,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\白玉龙凤纹璧_故00103964_HD_rank0_std19.jpg
5.949719,-15.260069,18.999771,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\白玉龙凤纹璧_故00103964_HD_rank1_std21.jpg
5.966221,-16.315052,19.294468,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\白玉龙凤纹璧_故00103964_HD_rank2_std21.jpg
6.026619,-16.499855,19.314777,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\白玉龙凤纹璧_故00103964_HD_rank3_std23.jpg
6.153682,-16.493809,19.258627,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\白玉龙凤纹璧_故00103964_HD_rank4_std25.jpg
-21.835026,-18.557493,-6.968014,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\经火青玉云纹玦式勒_故00084210_HD_rank0_std9.jpg
-14.151472,8.667136,-1.2743394,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\经火青玉云纹玦式勒_故00084210_HD_rank1_std9.jpg
-21.843012,-18.57238,-6.9548135,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\经火青玉云纹玦式勒_故00084210_HD_rank2_std10.jpg
-22.095486,-18.555748,-7.7176247,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\经火青玉云纹玦式勒_故00084210_HD_rank3_std15.jpg
-15.820527,9.002088,-1.1370356,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\春秋\经火青玉云纹玦式勒_故00084210_HD_rank4_std18.jpg
2.1927977,-20.539621,7.316914,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\白玉蟠螭环_故00085839_HD_rank0_std19.jpg
-3.1660416,-16.512075,3.522484,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\白玉蟠螭环_故00085839_HD_rank1_std22.jpg
-11.758794,2.2009254,18.2713,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\白玉蟠螭环_故00085839_HD_rank2_std22.jpg
-11.552158,1.7253635,18.460764,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\白玉蟠螭环_故00085839_HD_rank3_std26.jpg
-4.611832,-21.783566,5.105664,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\青玉异兽镇_故00104008_HD_rank0_std14.jpg
-10.451938,-15.231892,2.742006,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\青玉异兽镇_故00104008_HD_rank1_std16.jpg
-4.2384763,-20.753117,5.371659,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\青玉异兽镇_故00104008_HD_rank2_std16.jpg
-4.2931094,-21.005087,5.7575583,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\青玉异兽镇_故00104008_HD_rank3_std19.jpg
-10.39436,-15.1629305,2.72821,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\晋\青玉异兽镇_故00104008_HD_rank4_std19.jpg
-6.282892,-22.796167,19.571976,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084639_HD_rank0_std8.jpg
-4.9429727,-23.06253,20.64656,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084639_HD_rank1_std14.jpg
-4.8970103,-22.811874,17.940952,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084639_HD_rank2_std21.jpg
11.582944,-22.990059,11.598124,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084639_HD_rank3_std31.jpg
-9.492734,-22.482773,17.985794,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084640_HD_rank0_std8.jpg
-5.9999366,-19.64707,15.25625,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084640_HD_rank1_std11.jpg
4.098013,-27.821817,11.871538,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉兽面云纹璏_故00084640_HD_rank2_std28.jpg
-16.134903,-17.535809,17.505444,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉奁_新00142866_HD_rank0_std5.jpg
-9.780177,-19.980633,15.699037,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉奁_新00142866_HD_rank1_std7.jpg
-9.200365,-21.337994,17.292906,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉奁_新00142866_HD_rank2_std9.jpg
-20.67815,-24.357555,1.0341257,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉奁_新00142866_HD_rank3_std11.jpg
-16.499647,-20.63897,11.851479,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\玉奁_新00142866_HD_rank4_std14.jpg
-4.866788,-11.030211,-8.453232,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084765_HD_rank0_std8.jpg
-5.1109056,-11.192919,-7.83151,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084765_HD_rank1_std10.jpg
-4.6596365,-10.858316,-8.843284,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084765_HD_rank2_std10.jpg
-5.0807843,-11.181932,-7.9103966,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084765_HD_rank3_std11.jpg
-4.309506,-10.54658,-9.333627,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084765_HD_rank4_std12.jpg
-4.572933,-12.40008,-2.7900605,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084774_HD_rank0_std7.jpg
-8.118899,-15.328452,1.0723829,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084774_HD_rank1_std10.jpg
-5.558794,-10.561674,-4.9604664,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084774_HD_rank2_std11.jpg
-8.007456,-15.176384,1.1847723,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084774_HD_rank3_std11.jpg
1.3684399,12.140714,-22.889168,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉光素环_故00084774_HD_rank4_std11.jpg
-16.123161,-23.013603,14.032444,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉兽面谷纹璏_故00084318_HD_rank0_std6.jpg
-15.877385,-21.146664,13.64039,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉兽面谷纹璏_故00084318_HD_rank1_std6.jpg
-16.151312,-21.8285,13.513506,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉兽面谷纹璏_故00084318_HD_rank2_std7.jpg
-16.067703,-19.814795,14.779904,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉兽面谷纹璏_故00084318_HD_rank3_std7.jpg
-16.265236,-22.866343,13.960039,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉兽面谷纹璏_故00084318_HD_rank4_std8.jpg
-10.553552,-21.350254,18.544186,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉凤纹环_故00084152_HD_rank0_std7.jpg
-8.850529,-21.278488,18.943565,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉凤纹环_故00084152_HD_rank1_std10.jpg
-8.749423,-20.977331,19.204567,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉凤纹环_故00084152_HD_rank2_std16.jpg
1.7371308,-25.497492,10.025595,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉凤纹环_故00084152_HD_rank3_std22.jpg
-4.1008525,-23.226772,19.841616,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉凤纹环_故00084152_HD_rank4_std23.jpg
-3.2095015,-12.619312,-2.018348,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉剑珌_故00084700_HD_rank0_std13.jpg
-6.85566,-2.9599154,-8.291884,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉剑珌_故00084700_HD_rank1_std13.jpg
-7.0674973,-2.595361,-7.6580596,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉剑珌_故00084700_HD_rank2_std16.jpg
-7.1186175,-2.32751,-7.0929966,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉剑珌_故00084700_HD_rank3_std18.jpg
-0.8577129,-15.943378,-4.7902,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉剑珌_故00084700_HD_rank4_std19.jpg
1.5231248,-22.2718,15.056742,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云兽面璏_故00084322_HD_rank0_std7.jpg
1.5485909,-22.238983,15.064643,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云兽面璏_故00084322_HD_rank1_std7.jpg
-1.4621521,-22.872782,14.224655,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云兽面璏_故00084322_HD_rank2_std8.jpg
0.35905296,-23.065228,14.878225,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云兽面璏_故00084322_HD_rank3_std8.jpg
-1.4756099,-23.01038,14.668725,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云兽面璏_故00084322_HD_rank4_std10.jpg
4.760532,-20.877508,8.260239,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084323_HD_rank0_std9.jpg
4.237935,-21.305416,8.830793,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084323_HD_rank1_std9.jpg
4.988339,-20.99024,8.432122,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084323_HD_rank2_std11.jpg
4.12432,-21.411802,8.861009,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084323_HD_rank3_std12.jpg
5.785357,-19.525557,6.388368,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084323_HD_rank4_std12.jpg
-16.688557,-20.628275,13.831201,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084866_HD_rank0_std6.jpg
-19.474144,-24.76745,-1.9836199,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084866_HD_rank1_std8.jpg
-17.194508,-20.528185,11.9641,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084866_HD_rank2_std9.jpg
-17.954372,-23.457504,-2.0496233,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084866_HD_rank3_std9.jpg
-17.358603,-20.522482,11.900401,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉勾云虎纹璏_故00084866_HD_rank4_std9.jpg
-20.142681,1.8414181,0.99505675,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉单柄活环杯_故00084137_HD_rank0_std9.jpg
-4.845864,7.385442,5.808022,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉单柄活环杯_故00084137_HD_rank1_std10.jpg
-19.773811,2.0657966,1.4649235,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉单柄活环杯_故00084137_HD_rank2_std11.jpg
-3.6112914,-10.923462,4.850831,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉单柄活环杯_故00084137_HD_rank3_std11.jpg
-4.780283,7.369812,5.814786,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉单柄活环杯_故00084137_HD_rank4_std13.jpg
-22.893627,0.22716562,-0.31484756,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉卧虎形镇_故00085468_HD_rank0_std8.jpg
-22.877111,0.28195766,-0.33945286,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉卧虎形镇_故00085468_HD_rank1_std8.jpg
-26.79795,3.0822856,4.8070936,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉卧虎形镇_故00085468_HD_rank2_std13.jpg
-26.880024,-5.02947,8.368435,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉卧虎形镇_故00085468_HD_rank3_std13.jpg
-16.57905,-14.212076,-1.4961735,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉卧虎形镇_故00085468_HD_rank4_std17.jpg
-7.52394,-10.88131,0.25055808,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉工字形佩_故00084745_HD_rank0_std8.jpg
-6.608332,-11.36286,0.27929524,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉工字形佩_故00084745_HD_rank1_std11.jpg
-3.0409179,-8.434398,-2.5629454,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉工字形佩_故00084745_HD_rank2_std15.jpg
0.95569575,-12.953993,0.6469497,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉工字形佩_故00084745_HD_rank3_std15.jpg
-2.818416,8.247655,-2.2549212,1,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉工字形佩_故00084745_HD_rank4_std19.jpg
7.522119,-16.172363,-3.5263426,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕双螭璏_故00084321_HD_rank0_std25.jpg
6.5888515,-14.99535,-3.0036492,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕双螭璏_故00084321_HD_rank1_std26.jpg
6.7748194,-15.649147,-3.3870945,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕双螭璏_故00084321_HD_rank2_std26.jpg
8.418604,-16.33987,-4.915087,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕双螭璏_故00084321_HD_rank3_std27.jpg
7.566097,-17.046965,-3.615082,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕双螭璏_故00084321_HD_rank4_std29.jpg
-4.7696676,-13.362175,-13.873452,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084308_HD_rank0_std28.jpg
-5.109529,-13.825923,-14.1236105,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084308_HD_rank1_std29.jpg
10.159701,-16.04798,-2.961892,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084308_HD_rank2_std29.jpg
8.980075,-16.47998,-3.8186524,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084308_HD_rank3_std30.jpg
9.613074,-17.06006,-4.6859775,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084308_HD_rank4_std31.jpg
6.28095,-19.570972,4.244833,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084645_HD_rank0_std11.jpg
4.3387256,-18.532663,5.1115823,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084645_HD_rank1_std12.jpg
-4.362729,-15.917231,-0.035425834,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084645_HD_rank2_std13.jpg
-4.344964,-15.262601,0.46568567,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084645_HD_rank3_std14.jpg
-5.880532,-25.911495,2.7848282,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璏_故00084645_HD_rank4_std16.jpg
6.700994,-3.6972861,-6.3050065,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璲_故00084305_HD_rank0_std20.jpg
-2.593758,4.474442,-11.111973,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璲_故00084305_HD_rank1_std21.jpg
-0.6338673,-11.054795,3.3564446,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璲_故00084305_HD_rank2_std23.jpg
5.8222203,-3.3591404,-5.9752097,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璲_故00084305_HD_rank3_std23.jpg
17.76378,-8.940603,-3.2385361,0,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉浮雕螭纹璲_故00084305_HD_rank4_std27.jpg
-1.8993926,-7.867814,-3.961228,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084528_HD_rank0_std14.jpg
-1.4970468,-17.558004,4.007976,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084528_HD_rank1_std16.jpg
-2.1864915,-7.2863107,-6.1249824,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084528_HD_rank2_std16.jpg
-2.5247378,-7.501492,-5.529627,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084528_HD_rank3_std16.jpg
-2.9355807,-8.332495,-6.2861886,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084528_HD_rank4_std17.jpg
-5.465905,-10.667909,-3.1954412,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084529_HD_rank0_std13.jpg
-5.144454,-9.877126,-5.3650193,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084529_HD_rank1_std17.jpg
-2.7501898,-7.726063,-5.5045238,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084529_HD_rank2_std17.jpg
-5.0607123,-9.737077,-5.5526114,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084529_HD_rank3_std18.jpg
-3.9211347,-8.687149,-6.1525755,4,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00084529_HD_rank4_std18.jpg
-29.15815,-9.729126,8.442481,2,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00095487_HD_rank0_std6.jpg
-11.666363,-24.08897,16.080389,3,D:\pycharm\WebCrawler\故宫文物数据\玉石器_裁切\汉\白玉琀_故00095487_HD_rank1_std9.jpg
